3,2,0.401568627,4096
1,1,16.000000000,65535
2,1,4.000000000,65535
4,3,0.401568627,4096
5,4,16.000000000,65535
6,4,4.000000000,65535
7,5,0.401568627,4096
8,6,0.401568627,4096
9,7,0.401568627,4096
10,8,0.401568627,4096
